,CROPS,TYPE_OF_CROP,SOIL,SOIL_PH_LOW,SOIL_PH_HIGH,CROPDURATION_MIN,CROPDURATION_MAX,MIN_TEMP,MAX_TEMP,WATER_REQUIRED_MIN,WATER_REQUIRED_MAX,RELATIVE_HUMIDITY_MIN,RELATIVE_HUMIDITY_MAX
3580,fodder maize,cereals,well-drained soil,4,5,117.7592723,136.7223716,5,16,1049.734673,1976.906292,16,18
3581,fodder maize,cereals,Rich red loamy soil,4,5,552.5626527,662.7774979,5,16,1483.64247,1677.326281,16,18
3582,fodder maize,cereals," black soils, (ii) red soils and (iii) alluvial soils.",4,5,169.6706732,899.4912691,5,16,956.2499627,1756.526373,16,18
3583,fodder maize,cereals,"alluvial,loamy ",4,5,795.3247877,851.0728404,5,16,563.244702,1353.652698,16,18
3584,fodder maize,cereals,Well Drained,4,5,378.8031612,843.3229691,5,16,1747.52412,881.725558,16,18
3585,fodder maize,cereals,well-drained soil,4,5,705.4998499,652.5946593,5,16,1279.226522,1949.705265,16,18
3586,fodder maize,cereals,clay-based soil,4,5,316.1817473,67.65156357,5,16,1645.015923,2279.830017,16,18
3587,fodder maize,cereals,Loamy Soil,4,5,625.238622,886.7595555,5,16,1762.91165,678.257056,16,18
3588,fodder maize,cereals,Sandy,4,5,84.0392786,552.6964234,5,16,658.3405265,1038.823072,16,18
3589,fodder maize,cereals,all types of friable soil,4,5,895.0005937,297.1866815,5,16,404.5886377,2163.059468,16,18
3590,fodder maize,cereals,Sandy,4,5,599.028861,300.8568574,5,16,623.5632723,536.2092058,16,18
3591,fodder maize,cereals,Sandy,4,5,818.2537617,262.6916437,5,16,368.0497916,2009.299403,16,18
3592,fodder maize,cereals,Sandy Loam,4,5,789.9322336,642.0067925,5,16,361.4509255,760.7627228,16,18
3593,fodder maize,cereals,"Loams, silt loams, clay loams, or silty clay loams",4,5,534.9098006,870.875023,5,16,625.4403518,1184.53174,16,18
3594,fodder maize,cereals,wide range of soils,4,5,889.6184661,701.5535373,5,16,518.5860259,753.2903543,16,18
3595,fodder maize,cereals,clay-based soil,4,5,190.077001,231.6965229,5,16,1615.272228,2215.960406,16,18
3596,fodder maize,cereals,well-drained loamy soils,4,5,926.4457597,331.613062,5,16,1817.497099,1140.485971,16,18
3597,fodder maize,cereals,Well drained sandy loam and clayey loam soils ,4,5,108.1523098,633.3456848,5,16,942.4625666,427.1601823,16,18
3598,fodder maize,cereals,well-drained soil,4,5,622.2310175,707.6028264,5,16,1008.838771,1759.71111,16,18
3599,fodder maize,cereals,Well grained deep loamy moist and alluviual soil,4,5,32.02943983,248.1762911,5,16,1015.592358,613.1773373,16,18
3600,fodder maize,cereals, Any Loamy,4,5,195.7704971,774.3420079,5,16,1373.741774,613.5880356,16,18
3601,fodder maize,cereals,clay-based soil,4,5,25.10460891,307.1099587,5,16,1771.210881,2355.362574,16,18
3602,fodder maize,cereals,sandy loam to clays of black cotton soils,4,5,893.0743061,32.26997457,5,16,538.7959463,519.807384,16,18
3603,fodder maize,cereals,Well grained deep loamy moist and alluviual soil,4,5,401.0851119,329.2259238,5,16,1187.512543,1854.056906,16,18
3604,fodder maize,cereals,clay-based soil,4,5,178.3138558,46.52344153,5,16,1195.382323,1475.828503,16,18
3605,cumbu napier hybrid,cereals,Sandy and Clay Loam,4,5,910.2845092,679.0138994,5,16,1510.199934,1355.520005,16,18
3606,cumbu napier hybrid,cereals,Well Drained,4,5,347.4662447,744.5354933,5,16,974.0310378,2258.557868,16,18
3607,cumbu napier hybrid,cereals,clay-based soil,4,5,624.4036834,258.8400424,5,16,785.9374123,525.4116793,16,18
3608,cumbu napier hybrid,cereals,wide range of soils,4,5,396.3483203,518.0032734,5,16,1857.586263,2075.487144,16,18
3609,cumbu napier hybrid,cereals,LoamySandy,4,5,319.9562123,853.8841971,5,16,948.2067305,1107.795321,16,18
3610,cumbu napier hybrid,cereals,Sandy and Clay Loam,4,5,89.65329031,409.6446612,5,16,842.2311405,1597.127078,16,18
3611,cumbu napier hybrid,cereals, light to heavy soils ,4,5,624.6539216,43.99350219,5,16,1742.608634,1896.150458,16,18
3612,cumbu napier hybrid,cereals,well-drained sandy loams or sandy soils ,4,5,582.4288776,273.0931563,5,16,396.8718873,1899.962582,16,18
3613,cumbu napier hybrid,cereals, Any Loamy,4,5,530.9377147,928.2259251,5,16,1765.321239,2279.148094,16,18
3614,cumbu napier hybrid,cereals,sandy loam to clays of black cotton soils,4,5,883.5549601,923.8124452,5,16,702.1184564,1524.783911,16,18
3615,cumbu napier hybrid,cereals,clay-based soil,4,5,79.16503081,664.8080853,5,16,1656.904943,1225.738611,16,18
3616,cumbu napier hybrid,cereals,light or sandy loam soil,4,5,934.8951614,540.657242,5,16,375.7217327,828.7565782,16,18
3617,cumbu napier hybrid,cereals,sandy soils to heavy cotton soils,4,5,48.41422202,617.8581558,5,16,552.5130302,1851.155439,16,18
3618,cumbu napier hybrid,cereals,temperate podzols to the leached red soils of the tropics. ,4,5,327.3339349,122.1527033,5,16,1013.299136,1799.639448,16,18
3619,cumbu napier hybrid,cereals,Well drained sandy loam and clayey loam soils ,4,5,728.1616586,296.6426903,5,16,706.5783245,542.3841324,16,18
3620,cumbu napier hybrid,cereals,Rich red loamy soil,4,5,879.3818669,766.4530187,5,16,1359.821763,898.3613945,16,18
3621,cumbu napier hybrid,cereals,"alluvial,loamy ",4,5,335.9134877,275.4784667,5,16,1662.674336,1661.924047,16,18
3622,cumbu napier hybrid,cereals,Well-drained sandy loam or sandy clay loam soil ,4,5,748.8617009,747.7370406,5,16,1401.517507,2031.44988,16,18
3623,cumbu napier hybrid,cereals,Red sandy loam,4,5,872.2276119,62.48838637,5,16,1547.702843,2089.899567,16,18
3624,cumbu napier hybrid,cereals,"Loams, silt loams, clay loams, or silty clay loams",4,5,469.5829777,98.77398424,5,16,385.2971035,1293.650703,16,18
3625,cumbu napier hybrid,cereals,Well Drained,4,5,275.0242191,61.51824642,5,16,652.0572754,956.2688232,16,18
3626,cumbu napier hybrid,cereals,well-drained loamy soils,4,5,508.2404044,314.245279,5,16,738.5150933,1069.946203,16,18
3627,cumbu napier hybrid,cereals,light or sandy loam soil,4,5,721.8227271,417.6877486,5,16,550.689689,1261.530571,16,18
3628,cumbu napier hybrid,cereals,wide range of soils,4,5,515.1999782,637.4728798,5,16,1278.578264,2106.894161,16,18
3629,cumbu napier hybrid,cereals,Red lateritic loam,4,5,497.133376,382.1765514,5,16,699.984289,2145.893977,16,18
3630,cumbu napier hybrid,cereals,Sandy,4,5,188.7160728,275.620635,5,16,1548.789534,707.2989242,16,18
3631,cumbu napier hybrid,cereals,Sandy,4,5,573.6051025,866.3392396,5,16,1117.929878,2357.215515,16,18
3632,cumbu napier hybrid,cereals,well-drained soil,4,5,471.024528,193.6012123,5,16,345.2481559,1493.296582,16,18
3633,cumbu napier hybrid,cereals,sandy soils to heavy cotton soils,4,5,538.60875,576.4386565,5,16,1007.691546,817.2138526,16,18
3634,cumbu napier hybrid,cereals,Loamy Soil,4,5,119.5605242,634.8396313,5,16,527.7301378,590.0660345,16,18
3635,cumbu napier hybrid,cereals,Sandy and Clay Loam,4,5,285.9153848,208.1638979,5,16,1296.777133,2141.71834,16,18
3636,cumbu napier hybrid,cereals,LoamySandy,4,5,766.7403894,147.1714854,5,16,1565.085726,1991.92723,16,18
3637,cumbu napier hybrid,cereals,well-drained loamy soils,4,5,917.6059407,26.92290488,5,16,1014.996071,606.3719374,16,18
3638,cumbu napier hybrid,cereals,Rich red loamy soil,4,5,491.2691052,531.9698889,5,16,1449.101102,1421.707524,16,18
3639,cumbu napier hybrid,cereals,all types of friable soil,4,5,119.5967925,739.2588873,5,16,1494.210412,1938.457992,16,18
3640,cumbu napier hybrid,cereals,Sandy loam,4,5,296.4824478,966.1869433,5,16,390.5600593,1455.507835,16,18
3641,cumbu napier hybrid,cereals,Well drained sandy loam and clayey loam soils ,4,5,737.2275965,817.7437764,5,16,1822.631811,1137.850051,16,18
3642,cumbu napier hybrid,cereals,sandy loam to clays of black cotton soils,4,5,67.72374764,336.8979941,5,16,1384.211943,2231.029173,16,18
3643,cumbu napier hybrid,cereals,"Well-drained, Loamy Soil",4,5,585.7992138,950.8494978,5,16,1061.201095,2092.530092,16,18
3644,cumbu napier hybrid,cereals,"Loams, silt loams, clay loams, or silty clay loams",4,5,702.931705,66.87338296,5,16,780.3652517,2296.809369,16,18
3645,cumbu napier hybrid,cereals,Clayey Loamy Soil/ Black Cotton Soil/ Red Loamy Soil/ Brown Loamy Soil,4,5,290.886354,903.0154838,5,16,1068.857341,1042.456704,16,18
3646,cumbu napier hybrid,cereals,"clay, clay loam, or sandy loam soils",4,5,592.2916102,661.3243485,5,16,545.7304241,1016.853655,16,18
3647,cumbu napier hybrid,cereals,"Well-drained, Loamy Soil",4,5,395.5545035,486.5188873,5,16,1738.934843,882.0692667,16,18
3648,cumbu napier hybrid,cereals, well-drained sandy loams or sandy soils ,4,5,465.4357894,356.7924682,5,16,695.0165205,1721.46384,16,18
3649,cumbu napier hybrid,cereals,well-drained sandy loams or sandy soils ,4,5,159.0212928,722.9854359,5,16,1085.634135,586.224221,16,18
3650,cumbu napier hybrid,cereals,sandy loam to clays of black cotton soils,4,5,250.3245637,534.024634,5,16,1276.883232,1920.269177,16,18
3651,cumbu napier hybrid,cereals," black soils, (ii) red soils and (iii) alluvial soils.",4,5,605.2369472,635.5812203,5,16,966.9279533,789.4505062,16,18
3652,cumbu napier hybrid,cereals,Loamy,4,5,859.2508,91.71088981,5,16,1168.934099,2100.919427,16,18
3653,cumbu napier hybrid,cereals,Red lateritic loam,4,5,825.5032904,615.6740479,5,16,533.4697311,864.8958487,16,18
3654,cumbu napier hybrid,cereals,wide range of soils,4,5,145.3810267,519.8384137,5,16,1480.156709,592.9609242,16,18
3655,cumbu napier hybrid,cereals,sandy soils to heavy cotton soils,4,5,337.2695934,771.9311041,5,16,820.8865959,1473.216368,16,18
3656,cumbu napier hybrid,cereals,Well-drained sandy loam or sandy clay loam soil ,4,5,857.3475946,434.6201014,5,16,924.2168399,1044.008148,16,18
3657,cumbu napier hybrid,cereals,well-drained soil,4,5,106.9747749,530.6218072,5,16,1475.257114,466.1754102,16,18
3658,cumbu napier hybrid,cereals,"alluvial,loamy ",4,5,163.0540167,942.7305448,5,16,1250.906017,1732.060803,16,18
3659,cumbu napier hybrid,cereals,Sandy loam,4,5,143.7278404,311.2785206,5,16,376.3621868,1905.00648,16,18
3660,cumbu napier hybrid,cereals,"alluvial,loamy ",4,5,940.7445407,484.2662713,5,16,938.1699614,569.756703,16,18
3661,cumbu napier hybrid,cereals,deep loam soils,4,5,179.1508376,754.7720626,5,16,1332.657982,2250.163199,16,18
3662,cumbu napier hybrid,cereals,medium to heavy black soil,4,5,837.0171227,739.3563645,5,16,958.8437365,1130.893902,16,18
3663,cumbu napier hybrid,cereals,light or sandy loam soil,4,5,354.5437652,700.8996799,5,16,1675.970293,1920.861349,16,18
3664,cumbu napier hybrid,cereals,LoamySandy,4,5,183.2477461,541.8561613,5,16,655.1922969,936.5324324,16,18
3665,cumbu napier hybrid,cereals,all types of friable soil,4,5,344.6539169,908.2599417,5,16,428.6129365,1119.841222,16,18
3666,cumbu napier hybrid,cereals,Loamy soil/ Lateritic soil,4,5,283.3625547,397.8797225,5,16,1857.156191,2106.553274,16,18
3667,cumbu napier hybrid,cereals,sandy loam to clays of black cotton soils,4,5,123.3830492,952.4367317,5,16,1692.135355,2251.765576,16,18
3668,cumbu napier hybrid,cereals,LoamySandy,4,5,707.5444691,790.163433,5,16,1608.67416,645.4807943,16,18
3669,cumbu napier hybrid,cereals,light or sandy loam soil,4,5,901.1424481,959.192473,5,16,1593.724681,1346.394335,16,18
3670,cumbu napier hybrid,cereals,"alluvial,loamy ",4,5,529.4786101,167.9150938,5,16,1766.38986,1501.492452,16,18
3671,cumbu napier hybrid,cereals,Well drained sandy loam and clayey loam soils ,4,5,764.5991342,34.73079081,5,16,359.4298317,2042.837503,16,18
3672,cumbu napier hybrid,cereals,wide range of soils,4,5,675.2505298,637.3369404,5,16,1353.472429,658.9151066,16,18
3673,cumbu napier hybrid,cereals,Well grained deep loamy moist and alluviual soil,4,5,954.1123563,152.7870256,5,16,1094.2095,538.5079613,16,18
3674,cumbu napier hybrid,cereals,light or sandy loam soil,4,5,814.4336469,212.8091337,5,16,693.454642,1384.832542,16,18
3675,cumbu napier hybrid,cereals,Sandy Loam,4,5,816.7779032,572.8498606,5,16,519.0219053,490.4027175,16,18
3676,cumbu napier hybrid,cereals,sandy soils to heavy cotton soils,4,5,798.545899,264.1188508,5,16,996.6714947,1386.37036,16,18
3677,cumbu napier hybrid,cereals,Loamy,4,5,729.7132011,761.1110376,5,16,1184.031674,2057.82406,16,18
3678,cumbu napier hybrid,cereals,sandy loam to clays of black cotton soils,4,5,389.0895684,400.3204719,5,16,1070.902333,521.0761349,16,18
3679,cumbu napier hybrid,cereals,Red lateritic loam,4,5,24.20385053,210.1639475,5,16,1565.165192,1767.52236,16,18
3680,cumbu napier hybrid,cereals,Well-drained sandy loam or sandy clay loam soil ,4,5,97.26886199,450.8087792,5,16,1864.522875,675.9808531,16,18
3681,cumbu napier hybrid,cereals,Rich red loamy soil,4,5,712.7596919,176.5153163,5,16,563.1695369,1505.080783,16,18
3682,cumbu napier hybrid,cereals,Loamy,4,5,447.7496802,872.2269004,5,16,1263.233274,917.0849533,16,18
3683,cumbu napier hybrid,cereals, Any Loamy,4,5,666.5475041,451.82532,5,16,576.6372266,861.4097571,16,18
3684,cumbu napier hybrid,cereals,Loamy soil/ Lateritic soil,4,5,349.0562921,459.7504001,5,16,1776.98915,1995.392728,16,18
3685,cumbu napier hybrid,cereals,sandy loam to clays of black cotton soils,4,5,473.7974372,928.5720437,5,16,1401.42174,1838.647025,16,18
3686,cumbu napier hybrid,cereals,well-drained loamy soils,4,5,877.9004213,534.0752457,5,16,692.8821876,504.7675378,16,18
3687,cumbu napier hybrid,cereals,medium to heavy black soil,4,5,235.5228077,123.1066811,5,16,342.3400059,1658.434924,16,18
3688,cumbu napier hybrid,cereals,sandy loam to clays of black cotton soils,4,5,847.4658762,409.8079569,5,16,794.6577208,2103.180912,16,18
3689,cumbu napier hybrid,cereals,Clayey Loamy Soil/ Black Cotton Soil/ Red Loamy Soil/ Brown Loamy Soil,4,5,646.6467503,732.8068141,5,16,552.2122841,589.039663,16,18
3690,cumbu napier hybrid,cereals,Rich red loamy soil,4,5,409.6087064,136.8918698,5,16,538.2733202,1784.586025,16,18
3691,cumbu napier hybrid,cereals,Well-drained sandy loam or sandy clay loam soil ,4,5,46.61366309,70.45594127,5,16,885.4915216,606.6727424,16,18
3692,cumbu napier hybrid,cereals,LoamySandy,4,5,425.7740497,379.6400855,5,16,829.8584695,1371.456516,16,18
3693,cumbu napier hybrid,cereals,clay-based soil,4,5,713.0237424,665.0761135,5,16,1201.690673,2094.272792,16,18
3694,cumbu napier hybrid,cereals,"Loams, silt loams, clay loams, or silty clay loams",4,5,165.4614458,811.7601306,5,16,1840.313328,1494.996325,16,18
3695,cumbu napier hybrid,cereals,Clayey Loamy Soil/ Black Cotton Soil/ Red Loamy Soil/ Brown Loamy Soil,4,5,84.49787518,917.0659789,5,16,1020.246264,664.3124189,16,18
3696,cumbu napier hybrid,cereals,Well drained loamy soil,4,5,292.8347938,679.5346872,5,16,992.2465843,1303.960935,16,18
3697,cumbu napier hybrid,cereals,Clayey Loamy Soil/ Black Cotton Soil/ Red Loamy Soil/ Brown Loamy Soil,4,5,541.018889,507.6220061,5,16,481.2466326,2084.283291,16,18
3698,cumbu napier hybrid,cereals,sandy loam to clays of black cotton soils,4,5,504.6489254,545.1209268,5,16,728.8224595,842.7913952,16,18
3699,cumbu napier hybrid,cereals,"alluvial,loamy ",4,5,925.3819407,471.0012888,5,16,1348.783886,2303.961516,16,18
3700,cumbu napier hybrid,cereals,Alluvia or loamy and clayey soil,4,5,617.9263432,31.4580875,5,16,771.4600166,2063.579158,16,18
3701,cumbu napier hybrid,cereals, light to heavy soils ,4,5,229.5312956,886.0386428,5,16,1594.514828,2061.94161,16,18
3702,cumbu napier hybrid,cereals, well-drained sandy loams or sandy soils ,4,5,57.49176129,721.6591367,5,16,347.1145512,2330.047649,16,18
3703,cumbu napier hybrid,cereals,temperate podzols to the leached red soils of the tropics. ,4,5,808.9482223,700.1305916,5,16,1387.231716,2106.938083,16,18
3704,cumbu napier hybrid,cereals,Well drained loamy soil,4,5,635.5476254,711.9480652,5,16,1759.318187,1124.068241,16,18
3705,guinea grass,cereals,Sandy and Clay Loam,4,5,846.6282336,648.8551253,5,16,1471.466474,1173.061265,16,18
3706,guinea grass,cereals,LoamySandy,4,5,124.7670622,815.5192984,5,16,839.6757873,1113.504652,16,18
3707,guinea grass,cereals, light to heavy soils ,4,5,792.2523741,269.667731,5,16,1315.641623,596.0353431,16,18
3708,guinea grass,cereals,Silt Loam to loamy,4,5,43.41392309,304.7087978,5,16,1795.827644,778.7993032,16,18
3709,guinea grass,cereals,"alluvial,loamy ",4,5,856.1592948,330.2187253,5,16,709.2366623,1811.832212,16,18
3710,guinea grass,cereals,temperate podzols to the leached red soils of the tropics. ,4,5,184.997471,81.28290561,5,16,1250.248981,578.4405057,16,18
3711,guinea grass,cereals,Loamy soil,4,5,490.0647374,297.3068055,5,16,633.3806126,1315.367703,16,18
3712,guinea grass,cereals,well-drained loamy soils,4,5,360.6173175,819.4121061,5,16,540.6767989,2248.030042,16,18
3713,guinea grass,cereals,temperate podzols to the leached red soils of the tropics. ,4,5,81.04326104,875.9693368,5,16,1610.262603,1195.646907,16,18
3714,guinea grass,cereals,medium to heavy black soil,4,5,866.4361426,841.8220791,5,16,975.1190545,534.4649171,16,18
3715,guinea grass,cereals, Any Loamy,4,5,95.92311377,939.1064449,5,16,373.8573115,1310.655995,16,18
3716,guinea grass,cereals,Well Drained,4,5,140.7346048,219.1798131,5,16,408.5447927,1656.1744,16,18
3717,guinea grass,cereals,all types of friable soil,4,5,214.9914816,330.5677901,5,16,1451.922472,1580.83937,16,18
3718,guinea grass,cereals,light or sandy loam soil,4,5,425.2009503,85.04096237,5,16,941.3606441,1847.285306,16,18
3719,guinea grass,cereals,Rich red loamy soil,4,5,143.1764601,599.8204167,5,16,1405.806683,1723.325155,16,18
3720,guinea grass,cereals,Well-drained sandy loam or sandy clay loam soil ,4,5,627.0551744,806.0104038,5,16,1039.50372,780.6031175,16,18
3721,guinea grass,cereals,Sandy loam,4,5,381.5030558,758.1540153,5,16,1692.185708,1556.066528,16,18
3722,guinea grass,cereals,well-drained sandy loams or sandy soils ,4,5,301.4531806,429.0934299,5,16,375.9152517,978.3203117,16,18
3723,guinea grass,cereals,"Well-drained, Loamy Soil",4,5,796.5277681,379.3095499,5,16,1123.000779,1464.198403,16,18
3724,guinea grass,cereals, light to heavy soils ,4,5,399.1828983,688.9651732,5,16,353.1994026,1383.012876,16,18
3725,guinea grass,cereals,temperate podzols to the leached red soils of the tropics. ,4,5,602.018331,541.0579929,5,16,477.8750755,1349.898093,16,18
3726,guinea grass,cereals,Sandy and Clay Loam,4,5,322.843804,750.3419916,5,16,399.7191078,2278.388687,16,18
3727,guinea grass,cereals, light to heavy soils ,4,5,825.5627397,820.627227,5,16,795.4001268,1836.462498,16,18
3728,guinea grass,cereals,"clay, clay loam, or sandy loam soils",4,5,239.2163129,571.8241537,5,16,673.217724,1764.577624,16,18
3729,guinea grass,cereals,Loamy soil/ Lateritic soil,4,5,418.009987,117.7855566,5,16,347.6813671,1454.333483,16,18
3730,guinea grass,cereals,Clayey Loamy Soil/ Black Cotton Soil/ Red Loamy Soil/ Brown Loamy Soil,4,5,502.1552301,742.4220958,5,16,392.7683381,1234.97573,16,18
3731,guinea grass,cereals,Loamy soil/ Lateritic soil,4,5,734.2781369,665.1674391,5,16,1513.488079,834.6930189,16,18
3732,guinea grass,cereals,light or sandy loam soil,4,5,748.2427861,203.4892444,5,16,1155.397518,729.3790256,16,18
3733,guinea grass,cereals,Red lateritic loam,4,5,621.9078269,215.7545445,5,16,845.1446288,1893.987195,16,18
3734,guinea grass,cereals,Sandy Loam,4,5,911.2500286,450.678327,5,16,1690.095394,1732.502521,16,18
3735,guinea grass,cereals,Clayey Loamy Soil/ Black Cotton Soil/ Red Loamy Soil/ Brown Loamy Soil,4,5,642.099102,776.0145444,5,16,511.1601332,2236.672631,16,18
3736,guinea grass,cereals,"clay, clay loam, or sandy loam soils",4,5,574.5062025,519.0873651,5,16,357.7895773,949.0985709,16,18
3737,guinea grass,cereals,"Well-drained, Loamy Soil",4,5,305.0584478,623.562839,5,16,690.2282869,572.1533621,16,18
3738,guinea grass,cereals,Sandy loam,4,5,834.3729908,915.6722817,5,16,1329.594132,1684.815241,16,18
3739,guinea grass,cereals,Loamy soil,4,5,500.0545012,154.7168985,5,16,1693.127224,2256.687649,16,18
