,CROPS,SOIL,SOIL_PH,CROP_DURATION,WATERSOURCE,TEMP,WATER_REQUIRED,RELATIVE_HUMIDITY
3425,panivaragu,sandy loam to clays of black cotton soils,6.7,71.0,"irrigated,rainfall",13.72,345.0,17.64
3426,panivaragu,sandy loam to clays of black cotton soils,6.4,70.0,"irrigated,rainfall",11.91,348.0,17.22
3427,panivaragu,sandy loam to clays of black cotton soils,6.7,71.0,"irrigated,rainfall",13.72,345.0,17.64
3428,panivaragu,sandy loam to clays of black cotton soils,5.6,75.0,"irrigated,rainfall",10.14,350.0,15.1
3429,panivaragu,sandy loam to clays of black cotton soils,6.6,71.0,"irrigated,rainfall",11.75,347.0,17.59
3430,panivaragu,sandy loam to clays of black cotton soils,6.7,71.0,"irrigated,rainfall",13.31,345.0,17.65
3431,panivaragu,sandy loam to clays of black cotton soils,5.6,75.0,"irrigated,rainfall",10.14,350.0,15.1
3432,panivaragu,sandy loam to clays of black cotton soils,6.7,71.0,"irrigated,rainfall",13.72,345.0,17.64
3433,panivaragu,sandy loam to clays of black cotton soils,6.4,70.0,"irrigated,rainfall",11.69,348.0,17.38
3434,panivaragu,sandy loam to clays of black cotton soils,6.7,71.0,"irrigated,rainfall",13.67,345.0,17.65
3435,panivaragu,sandy loam to clays of black cotton soils,6.6,71.0,"irrigated,rainfall",12.32,346.0,17.65
3436,panivaragu,sandy loam to clays of black cotton soils,6.7,71.0,"irrigated,rainfall",13.72,345.0,17.64
3437,panivaragu,sandy loam to clays of black cotton soils,5.7,70.0,"irrigated,rainfall",10.49,350.0,16.13
3438,panivaragu,sandy loam to clays of black cotton soils,6.7,71.0,"irrigated,rainfall",13.72,345.0,17.64
3439,panivaragu,sandy loam to clays of black cotton soils,6.7,71.0,"irrigated,rainfall",13.72,345.0,17.64
3440,panivaragu,sandy loam to clays of black cotton soils,6.7,71.0,"irrigated,rainfall",13.72,345.0,17.64
3441,panivaragu,sandy loam to clays of black cotton soils,6.7,71.0,"irrigated,rainfall",13.25,346.0,17.6
3442,panivaragu,sandy loam to clays of black cotton soils,6.7,71.0,"irrigated,rainfall",13.72,345.0,17.64
3443,panivaragu,sandy loam to clays of black cotton soils,6.7,71.0,"irrigated,rainfall",13.72,345.0,17.64
3444,panivaragu,sandy loam to clays of black cotton soils,6.7,71.0,"irrigated,rainfall",13.72,345.0,17.64
3445,panivaragu,sandy loam to clays of black cotton soils,6.7,71.0,"irrigated,rainfall",13.72,345.0,17.64
3446,panivaragu,sandy loam to clays of black cotton soils,6.7,71.0,"irrigated,rainfall",13.72,345.0,17.64
3447,panivaragu,sandy loam to clays of black cotton soils,6.7,71.0,"irrigated,rainfall",13.72,345.0,17.64
3448,panivaragu,sandy loam to clays of black cotton soils,6.7,71.0,"irrigated,rainfall",13.72,345.0,17.64
3449,panivaragu,sandy loam to clays of black cotton soils,6.7,71.0,"irrigated,rainfall",13.72,345.0,17.64
3450,panivaragu,sandy loam to clays of black cotton soils,6.7,71.0,"irrigated,rainfall",13.72,345.0,17.64
3451,panivaragu,sandy loam to clays of black cotton soils,5.6,74.0,"irrigated,rainfall",10.14,350.0,15.16
3452,panivaragu,sandy loam to clays of black cotton soils,6.7,71.0,"irrigated,rainfall",13.72,345.0,17.64
3453,panivaragu,sandy loam to clays of black cotton soils,6.7,71.0,"irrigated,rainfall",13.72,345.0,17.64
3454,panivaragu,sandy loam to clays of black cotton soils,6.7,71.0,"irrigated,rainfall",13.72,345.0,17.64
3455,panivaragu,sandy loam to clays of black cotton soils,5.6,75.0,"irrigated,rainfall",10.14,350.0,15.13
3456,panivaragu,sandy loam to clays of black cotton soils,6.7,71.0,"irrigated,rainfall",13.49,345.0,17.62
3457,panivaragu,sandy loam to clays of black cotton soils,6.7,71.0,"irrigated,rainfall",13.61,345.0,17.65
3458,panivaragu,sandy loam to clays of black cotton soils,6.7,71.0,"irrigated,rainfall",13.72,345.0,17.64
3459,panivaragu,sandy loam to clays of black cotton soils,5.6,71.0,"irrigated,rainfall",10.14,350.0,15.13
3460,panivaragu,sandy loam to clays of black cotton soils,6.4,71.0,"irrigated,rainfall",10.74,349.0,17.53
3461,panivaragu,sandy loam to clays of black cotton soils,6.7,71.0,"irrigated,rainfall",13.72,345.0,17.64
3462,panivaragu,sandy loam to clays of black cotton soils,6.7,71.0,"irrigated,rainfall",13.72,345.0,17.64
3463,panivaragu,sandy loam to clays of black cotton soils,5.9,71.0,"irrigated,rainfall",11.11,350.0,16.93
3464,panivaragu,sandy loam to clays of black cotton soils,5.6,75.0,"irrigated,rainfall",10.14,350.0,15.15
3465,panivaragu,sandy loam to clays of black cotton soils,6.7,71.0,"irrigated,rainfall",13.72,345.0,17.64
3466,panivaragu,sandy loam to clays of black cotton soils,6.7,71.0,"irrigated,rainfall",13.72,345.0,17.64
3467,panivaragu,sandy loam to clays of black cotton soils,6.7,71.0,"irrigated,rainfall",13.72,345.0,17.64
3468,panivaragu,sandy loam to clays of black cotton soils,6.5,71.0,"irrigated,rainfall",12.95,347.0,17.52
3469,panivaragu,sandy loam to clays of black cotton soils,5.6,73.0,"irrigated,rainfall",10.16,350.0,16.62
3470,panivaragu,sandy loam to clays of black cotton soils,5.6,75.0,"irrigated,rainfall",10.14,350.0,15.1
3471,panivaragu,sandy loam to clays of black cotton soils,6.7,71.0,"irrigated,rainfall",13.62,345.0,17.66
3472,panivaragu,sandy loam to clays of black cotton soils,6.7,71.0,"irrigated,rainfall",13.52,345.0,17.63
3473,panivaragu,sandy loam to clays of black cotton soils,6.7,71.0,"irrigated,rainfall",13.72,345.0,17.64
3474,panivaragu,sandy loam to clays of black cotton soils,6.7,71.0,"irrigated,rainfall",13.72,345.0,17.64
3475,panivaragu,sandy loam to clays of black cotton soils,6.7,71.0,"irrigated,rainfall",13.72,345.0,17.64
3476,panivaragu,sandy loam to clays of black cotton soils,6.7,71.0,"irrigated,rainfall",13.72,345.0,17.64
3477,panivaragu,sandy loam to clays of black cotton soils,6.7,71.0,"irrigated,rainfall",13.72,345.0,17.64
3478,panivaragu,sandy loam to clays of black cotton soils,6.6,71.0,"irrigated,rainfall",13.33,345.0,17.66
3479,panivaragu,sandy loam to clays of black cotton soils,6.7,71.0,"irrigated,rainfall",13.46,345.0,17.62
3480,panivaragu,sandy loam to clays of black cotton soils,5.6,75.0,"irrigated,rainfall",10.14,350.0,15.1
3481,panivaragu,sandy loam to clays of black cotton soils,6.7,71.0,"irrigated,rainfall",13.72,345.0,17.64
3482,panivaragu,sandy loam to clays of black cotton soils,6.7,71.0,"irrigated,rainfall",13.72,345.0,17.64
3483,panivaragu,sandy loam to clays of black cotton soils,5.9,72.0,"irrigated,rainfall",10.37,350.0,17.27
3484,panivaragu,sandy loam to clays of black cotton soils,5.6,75.0,"irrigated,rainfall",10.14,350.0,15.1
3485,panivaragu,sandy loam to clays of black cotton soils,5.6,75.0,"irrigated,rainfall",10.14,350.0,15.15
3486,panivaragu,sandy loam to clays of black cotton soils,5.6,75.0,"irrigated,rainfall",10.14,350.0,15.11
3487,panivaragu,sandy loam to clays of black cotton soils,6.7,71.0,"irrigated,rainfall",13.72,345.0,17.64
3488,panivaragu,sandy loam to clays of black cotton soils,6.7,71.0,"irrigated,rainfall",13.56,345.0,17.63
3489,panivaragu,sandy loam to clays of black cotton soils,5.6,75.0,"irrigated,rainfall",10.14,350.0,15.1
3490,panivaragu,sandy loam to clays of black cotton soils,6.7,71.0,"irrigated,rainfall",13.72,345.0,17.64
3491,panivaragu,sandy loam to clays of black cotton soils,6.7,71.0,"irrigated,rainfall",13.72,345.0,17.64
3492,panivaragu,sandy loam to clays of black cotton soils,6.7,71.0,"irrigated,rainfall",13.72,345.0,17.64
3493,panivaragu,sandy loam to clays of black cotton soils,6.7,71.0,"irrigated,rainfall",13.72,345.0,17.64
3494,panivaragu,sandy loam to clays of black cotton soils,6.7,71.0,"irrigated,rainfall",13.45,345.0,17.64
3495,panivaragu,sandy loam to clays of black cotton soils,6.7,71.0,"irrigated,rainfall",13.72,345.0,17.64
3496,panivaragu,sandy loam to clays of black cotton soils,6.7,71.0,"irrigated,rainfall",13.72,345.0,17.64
3497,panivaragu,sandy loam to clays of black cotton soils,6.7,71.0,"irrigated,rainfall",13.72,345.0,17.64
3498,panivaragu,sandy loam to clays of black cotton soils,6.7,71.0,"irrigated,rainfall",13.72,345.0,17.64
3499,panivaragu,sandy loam to clays of black cotton soils,6.7,71.0,"irrigated,rainfall",13.72,345.0,17.64
3500,samai,Loamy Soil,8.4,82.0,"irrigated,rainfall",26.95,537.0,19.64
3501,samai,Loamy Soil,8.4,95.0,"irrigated,rainfall",36.6,728.0,16.68
3502,samai,Loamy Soil,8.4,85.0,"irrigated,rainfall",28.26,596.0,19.16
3503,samai,Loamy Soil,8.4,80.0,"irrigated,rainfall",39.17,738.0,15.21
3504,samai,Loamy Soil,8.4,90.0,"irrigated,rainfall",31.16,698.0,18.26
3505,samai,Loamy Soil,8.4,93.0,"irrigated,rainfall",33.11,695.0,17.73
3506,samai,Loamy Soil,8.4,96.0,"irrigated,rainfall",37.87,735.0,16.15
3507,samai,Loamy Soil,8.4,95.0,"irrigated,rainfall",37.08,731.0,16.5
3508,samai,Loamy Soil,8.4,81.0,"irrigated,rainfall",39.15,738.0,15.44
3509,samai,Loamy Soil,8.4,95.0,"irrigated,rainfall",37.05,731.0,16.46
3510,samai,Loamy Soil,8.4,81.0,"irrigated,rainfall",39.17,738.0,15.32
3511,samai,Loamy Soil,8.4,84.0,"irrigated,rainfall",27.78,578.0,19.33
3512,samai,Loamy Soil,8.4,80.0,"irrigated,rainfall",39.17,738.0,15.2
3513,samai,Loamy Soil,8.4,94.0,"irrigated,rainfall",35.8,723.0,16.96
3514,samai,Loamy Soil,8.4,86.0,"irrigated,rainfall",28.75,612.0,19.01
3515,samai,Loamy Soil,8.4,97.0,"irrigated,rainfall",39.14,738.0,15.33
3516,samai,Loamy Soil,8.4,95.0,"irrigated,rainfall",36.8,730.0,16.57
3517,samai,Loamy Soil,8.4,92.0,"irrigated,rainfall",31.95,678.0,18.11
3518,samai,Loamy Soil,8.4,82.0,"irrigated,rainfall",27.04,542.0,19.6
3519,samai,Loamy Soil,8.4,90.0,"irrigated,rainfall",38.59,736.0,16.14
3520,samai,Loamy Soil,8.4,82.0,"irrigated,rainfall",39.17,738.0,15.29
3521,samai,Loamy Soil,8.4,83.0,"irrigated,rainfall",27.15,548.0,19.56
3522,samai,Loamy Soil,8.4,80.0,"irrigated,rainfall",39.17,738.0,15.2
3523,samai,Loamy Soil,8.4,93.0,"irrigated,rainfall",33.41,713.0,17.58
3524,samai,Loamy Soil,8.4,85.0,"irrigated,rainfall",27.99,586.0,19.25
3525,samai,Loamy Soil,8.4,92.0,"irrigated,rainfall",32.47,682.0,17.92
3526,samai,Loamy Soil,8.4,80.0,"irrigated,rainfall",39.17,738.0,15.2
3527,samai,Loamy Soil,8.4,93.0,"irrigated,rainfall",33.03,694.0,17.73
3528,samai,Loamy Soil,8.4,87.0,"irrigated,rainfall",28.9,642.0,18.96
3529,samai,Loamy Soil,8.4,94.0,"irrigated,rainfall",35.91,723.0,16.95
3530,samai,Loamy Soil,8.4,94.0,"irrigated,rainfall",34.23,709.0,17.38
3531,samai,Loamy Soil,8.4,93.0,"irrigated,rainfall",32.51,687.0,17.92
3532,samai,Loamy Soil,8.4,80.0,"irrigated,rainfall",39.17,738.0,15.2
3533,samai,Loamy Soil,8.4,90.0,"irrigated,rainfall",33.41,713.0,17.96
3534,samai,Loamy Soil,8.4,92.0,"irrigated,rainfall",32.16,680.0,18.03
3535,samai,Loamy Soil,8.4,80.0,"irrigated,rainfall",39.17,738.0,15.2
3536,samai,Loamy Soil,8.4,92.0,"irrigated,rainfall",32.7,703.0,17.97
3537,samai,Loamy Soil,8.4,91.0,"irrigated,rainfall",31.71,686.0,18.18
3538,samai,Loamy Soil,8.4,92.0,"irrigated,rainfall",32.47,682.0,17.92
3539,samai,Loamy Soil,8.4,92.0,"irrigated,rainfall",38.94,737.0,15.76
3540,samai,Loamy Soil,8.4,89.0,"irrigated,rainfall",39.14,738.0,15.43
3541,samai,Loamy Soil,8.4,94.0,"irrigated,rainfall",38.61,736.0,16.03
3542,samai,Loamy Soil,8.4,81.0,"irrigated,rainfall",26.63,516.0,19.77
3543,samai,Loamy Soil,8.4,92.0,"irrigated,rainfall",31.87,694.0,18.07
3544,samai,Loamy Soil,8.4,90.0,"irrigated,rainfall",35.31,727.0,17.32
3545,samai,Loamy Soil,8.4,91.0,"irrigated,rainfall",33.31,719.0,17.83
3546,samai,Loamy Soil,8.4,95.0,"irrigated,rainfall",37.37,733.0,16.39
3547,samai,Loamy Soil,8.4,92.0,"irrigated,rainfall",32.47,682.0,17.92
3548,samai,Loamy Soil,8.4,94.0,"irrigated,rainfall",33.95,706.0,17.44
3549,samai,Loamy Soil,8.4,92.0,"irrigated,rainfall",38.58,736.0,16.27
3550,samai,Loamy Soil,8.4,93.0,"irrigated,rainfall",32.57,685.0,17.88
3551,samai,Loamy Soil,8.4,80.0,"irrigated,rainfall",39.17,738.0,15.2
3552,samai,Loamy Soil,8.4,93.0,"irrigated,rainfall",33.1,695.0,17.71
3553,samai,Loamy Soil,8.4,89.0,"irrigated,rainfall",38.87,737.0,15.88
3554,samai,Loamy Soil,8.4,91.0,"irrigated,rainfall",31.31,695.0,18.22
3555,samai,Loamy Soil,8.4,90.0,"irrigated,rainfall",38.8,736.0,15.95
3556,samai,Loamy Soil,8.4,92.0,"irrigated,rainfall",32.47,682.0,17.92
3557,samai,Loamy Soil,8.4,93.0,"irrigated,rainfall",32.77,689.0,17.82
3558,samai,Loamy Soil,8.4,94.0,"irrigated,rainfall",35.22,719.0,17.11
3559,samai,Loamy Soil,8.4,95.0,"irrigated,rainfall",36.0,724.0,16.86
3560,samai,Loamy Soil,8.4,91.0,"irrigated,rainfall",32.18,697.0,18.17
3561,samai,Loamy Soil,8.4,95.0,"irrigated,rainfall",37.14,731.0,16.58
3562,samai,Loamy Soil,8.4,80.0,"irrigated,rainfall",39.17,738.0,15.2
3563,samai,Loamy Soil,8.4,94.0,"irrigated,rainfall",33.68,702.0,17.56
3564,samai,Loamy Soil,8.4,96.0,"irrigated,rainfall",37.69,734.0,16.22
3565,samai,Loamy Soil,8.4,80.0,"irrigated,rainfall",39.1,738.0,15.98
3566,samai,Loamy Soil,8.4,95.0,"irrigated,rainfall",36.38,726.0,16.91
3567,samai,Loamy Soil,8.4,87.0,"irrigated,rainfall",29.26,628.0,18.87
3568,samai,Loamy Soil,8.4,96.0,"irrigated,rainfall",38.42,736.0,16.03
3569,samai,Loamy Soil,8.4,95.0,"irrigated,rainfall",37.22,731.0,16.55
3570,samai,Loamy Soil,8.4,97.0,"irrigated,rainfall",38.64,737.0,15.77
3571,samai,Loamy Soil,8.4,93.0,"irrigated,rainfall",33.56,700.0,17.59
3572,samai,Loamy Soil,8.4,93.0,"irrigated,rainfall",32.77,689.0,17.82
3573,samai,Loamy Soil,8.4,94.0,"irrigated,rainfall",34.45,712.0,17.3
3574,samai,Loamy Soil,8.4,80.0,"irrigated,rainfall",39.17,738.0,15.2
3575,samai,Loamy Soil,8.4,84.0,"irrigated,rainfall",27.75,583.0,19.32
3576,samai,Loamy Soil,8.4,92.0,"irrigated,rainfall",31.95,702.0,18.0
3577,samai,Loamy Soil,8.4,80.0,"irrigated,rainfall",39.17,738.0,15.2
3578,samai,Loamy Soil,8.4,93.0,"irrigated,rainfall",32.89,701.0,17.84
3579,samai,Loamy Soil,8.4,93.0,"irrigated,rainfall",32.49,682.0,17.93
3580,samai,Loamy Soil,8.4,80.0,"irrigated,rainfall",39.17,738.0,15.2
3581,samai,Loamy Soil,8.4,80.0,"irrigated,rainfall",39.17,738.0,15.2
3582,samai,Loamy Soil,8.4,94.0,"irrigated,rainfall",33.33,699.0,17.65
3583,samai,Loamy Soil,8.4,80.0,"irrigated,rainfall",39.17,738.0,15.21
3584,samai,Loamy Soil,8.4,93.0,"irrigated,rainfall",32.86,691.0,17.79
3585,samai,Loamy Soil,8.4,97.0,"irrigated,rainfall",38.77,737.0,15.7
3586,samai,Loamy Soil,8.4,80.0,"irrigated,rainfall",39.17,738.0,15.23
3587,samai,Loamy Soil,8.4,97.0,"irrigated,rainfall",39.05,738.0,15.46
3588,samai,Loamy Soil,8.4,92.0,"irrigated,rainfall",31.9,690.0,18.1
3589,samai,Loamy Soil,8.4,94.0,"irrigated,rainfall",35.2,723.0,17.16
3590,samai,Loamy Soil,8.4,92.0,"irrigated,rainfall",32.33,702.0,17.91
3591,samai,Loamy Soil,8.4,88.0,"irrigated,rainfall",29.58,640.0,18.76
3592,samai,Loamy Soil,8.4,95.0,"irrigated,rainfall",36.28,726.0,16.84
3593,samai,Loamy Soil,8.4,95.0,"irrigated,rainfall",36.42,727.0,16.77
3594,samai,Loamy Soil,8.4,87.0,"irrigated,rainfall",28.8,616.0,19.01
3595,samai,Loamy Soil,8.4,90.0,"irrigated,rainfall",30.93,664.0,18.41
3596,samai,Loamy Soil,8.4,94.0,"irrigated,rainfall",38.62,736.0,15.98
3597,samai,Loamy Soil,8.4,95.0,"irrigated,rainfall",35.86,723.0,16.96
3598,samai,Loamy Soil,8.4,95.0,"irrigated,rainfall",37.47,732.0,16.46
3599,samai,Loamy Soil,8.4,95.0,"irrigated,rainfall",37.14,731.0,16.55
3600,samai,Loamy Soil,8.4,94.0,"irrigated,rainfall",35.5,721.0,17.02
3601,samai,Loamy Soil,8.4,81.0,"irrigated,rainfall",39.16,738.0,15.39
3602,samai,Loamy Soil,8.4,94.0,"irrigated,rainfall",33.51,702.0,17.55
3603,samai,Loamy Soil,8.4,84.0,"irrigated,rainfall",27.85,581.0,19.3
3604,samai,Loamy Soil,8.4,80.0,"irrigated,rainfall",39.15,738.0,15.6
3605,samai,Loamy Soil,8.4,90.0,"irrigated,rainfall",38.95,738.0,15.62
3606,samai,Loamy Soil,8.4,80.0,"irrigated,rainfall",39.17,738.0,15.2
3607,samai,Loamy Soil,8.4,95.0,"irrigated,rainfall",36.57,728.0,16.77
3608,samai,Loamy Soil,8.4,93.0,"irrigated,rainfall",32.84,690.0,17.8
3609,samai,Loamy Soil,8.4,85.0,"irrigated,rainfall",28.06,590.0,19.23
3610,samai,Loamy Soil,8.4,94.0,"irrigated,rainfall",34.67,715.0,17.18
3611,samai,Loamy Soil,8.4,96.0,"irrigated,rainfall",37.9,735.0,16.21
3612,samai,Loamy Soil,8.4,80.0,"irrigated,rainfall",26.48,504.0,19.85
3613,samai,Loamy Soil,8.4,93.0,"irrigated,rainfall",33.17,698.0,17.69
3614,samai,Loamy Soil,8.4,95.0,"irrigated,rainfall",35.47,720.0,17.05
3615,samai,Loamy Soil,8.4,92.0,"irrigated,rainfall",32.42,682.0,17.94
3616,samai,Loamy Soil,8.4,92.0,"irrigated,rainfall",32.47,682.0,17.92
3617,samai,Loamy Soil,8.4,94.0,"irrigated,rainfall",35.48,727.0,17.11
3618,samai,Loamy Soil,8.4,94.0,"irrigated,rainfall",39.16,738.0,15.29
3619,samai,Loamy Soil,8.4,80.0,"irrigated,rainfall",39.17,738.0,15.22
3620,samai,Loamy Soil,8.4,93.0,"irrigated,rainfall",33.2,703.0,17.72
3621,samai,Loamy Soil,8.4,93.0,"irrigated,rainfall",32.53,684.0,17.9
3622,samai,Loamy Soil,8.4,94.0,"irrigated,rainfall",34.0,705.0,17.5
3623,samai,Loamy Soil,8.4,95.0,"irrigated,rainfall",36.84,729.0,16.64
3624,samai,Loamy Soil,8.4,94.0,"irrigated,rainfall",39.02,738.0,15.58
3625,samai,Loamy Soil,8.4,88.0,"irrigated,rainfall",28.99,638.0,18.9
3626,samai,Loamy Soil,8.4,94.0,"irrigated,rainfall",34.42,712.0,17.29
3627,samai,Loamy Soil,8.4,92.0,"irrigated,rainfall",32.47,682.0,17.92
3628,samai,Loamy Soil,8.4,96.0,"irrigated,rainfall",37.52,734.0,16.23
3629,samai,Loamy Soil,8.4,94.0,"irrigated,rainfall",34.43,711.0,17.31
3630,samai,Loamy Soil,8.4,94.0,"irrigated,rainfall",34.23,709.0,17.42
3631,samai,Loamy Soil,8.4,80.0,"irrigated,rainfall",39.17,738.0,15.2
3632,samai,Loamy Soil,8.4,80.0,"irrigated,rainfall",39.17,738.0,15.2
3633,samai,Loamy Soil,8.4,94.0,"irrigated,rainfall",35.0,723.0,17.13
3634,samai,Loamy Soil,8.4,90.0,"irrigated,rainfall",30.8,669.0,18.41
3635,samai,Loamy Soil,8.4,92.0,"irrigated,rainfall",32.48,682.0,17.92
3636,samai,Loamy Soil,8.4,80.0,"irrigated,rainfall",39.17,738.0,15.2
3637,samai,Loamy Soil,8.4,80.0,"irrigated,rainfall",39.17,738.0,15.2
3638,samai,Loamy Soil,8.4,87.0,"irrigated,rainfall",39.17,738.0,15.21
3639,samai,Loamy Soil,8.4,95.0,"irrigated,rainfall",36.73,729.0,16.73
3640,samai,Loamy Soil,8.4,94.0,"irrigated,rainfall",33.67,705.0,17.57
3641,samai,Loamy Soil,8.4,92.0,"irrigated,rainfall",32.47,682.0,17.92
3642,samai,Loamy Soil,8.4,92.0,"irrigated,rainfall",34.8,715.0,17.47
3643,samai,Loamy Soil,8.4,92.0,"irrigated,rainfall",32.47,682.0,17.92
3644,samai,Loamy Soil,8.4,95.0,"irrigated,rainfall",35.49,723.0,16.98
3645,samai,Loamy Soil,8.4,94.0,"irrigated,rainfall",33.78,706.0,17.53
3646,samai,Loamy Soil,8.4,93.0,"irrigated,rainfall",33.3,698.0,17.64
3647,samai,Loamy Soil,8.4,94.0,"irrigated,rainfall",38.37,736.0,16.11
3648,samai,Loamy Soil,8.4,96.0,"irrigated,rainfall",37.58,733.0,16.37
3649,samai,Loamy Soil,8.4,86.0,"irrigated,rainfall",28.71,611.0,19.02
3650,samai,Loamy Soil,8.4,93.0,"irrigated,rainfall",33.23,697.0,17.68
3651,samai,Loamy Soil,8.4,94.0,"irrigated,rainfall",33.17,699.0,17.66
3652,samai,Loamy Soil,8.4,80.0,"irrigated,rainfall",39.17,738.0,15.2
3653,samai,Loamy Soil,8.4,94.0,"irrigated,rainfall",34.58,719.0,17.19
3654,samai,Loamy Soil,8.4,94.0,"irrigated,rainfall",34.07,715.0,17.33
3655,samai,Loamy Soil,8.4,93.0,"irrigated,rainfall",32.81,690.0,17.8
